content,category
"Themenkomplex ZündstoffRegierung ""Marionetten"" genannt:Haben Sie die Mail geschrieben, Frau Weidel?Die AfD-Chefin Alice Weidel holt zum zehnten Geburtstag ihrer Partei eine alte E-Mail ein. Darin wird die Regierung als ""Schweine"" und ""Marionetten"" beschimpft. Stammt sie von ihr?Vor knapp zehn Jahren gründete sich die AfD im hessischen Oberursel. Fast genauso alt ist eine brisante E-Mail im Reichsbürger-Sprech, die die heutige Spitzenfrau der AfD, Alice Weidel, damals geschrieben haben soll.Schon 2017 von der ""Welt"" veröffentlicht, birgt die Nachricht neue Sprengkraft: Denn Weidel ist mittlerweile AfD-Vorsitzende. Auf ihrer Partei lastet in diesen Tagen der Verdacht einer Nähe zu Reichsbürgern. Un Weidel, die sich gern smart gibt und sich als liberal bezeichnet, hat sich zu der E-Mail nie klar verhalten. ZDF frontal hat sie deshalb erneut konfrontiert.n der E-Mail wird die Bundesregierung beschimpft als ""Schweine"" und ""Marionetten der Siegermächte"" - Deutschland sei ""nicht souverän"". Solche Töne sind sonst aus der Reichsbürger-Szene bekannt. In der E-Mail heißt es:""Der Grund, warum wir von kulturfremden Völkern wie Arabern, Sinti und Roma etc. überschwemmt werden, ist die systematische Zerstörung der bürgerlichen Gesellschaft als mögliches Gegengewicht von Verfassungsfeinden, von denen wir regiert werden."" Und weiter:""Diese Schweine sind nichts anderes als Marionetten der Siegermächte des 2. WK und haben die Aufgabe, das dt Volk klein zu halten indem molekulare Bürgerkriege in den Ballungszentren durch Überfremdung induziert werden sollen.""          ",reichsbuerger_adjacent
"„Die Reichsverfassung sichert der deutschen Nation die völkerrechtliche Existenz!“Nicht durch die Verfassungen der einzelnen Gliedstaaten!Durch ein gemeinsames Indigenat, wurde das Band der Deutschen fest verschnürt.Bismarck war der genialste Staatsmann!🟥=",reichsbuerger_adjacent
"Themenkomplex Versailler VertragKurze Gedanken zu diesem ThemaDie Deutschlandfrage ist nicht Staatsrechtlich zu lösen sondern Völkerrechtlich. Der Versailler Vertrag ist ein völkerrechtlicher Vertrag, er wirkt obgleich die monetäre Forderungen bereits beglichen sind, immer noch. Das sollten die Patrioten verstehen. Sind die Bedingungen aus diesem Vertrag mit beidseitigem Einverständnis (alliiertem und deutschem außer Kraft gesetzt, wird er also aufgelöst und für nichtig erklärt, gibt es auch die Möglichkeit für ein Deutschland als Ganzes in den Grenzen von 1914.Solange dieser Vertrag aber wirksam bleibt, sind in Bezug auf die territoriale Ausdehnung nur jene in diesem Vertrag deklinierten Grenzen möglich, also die auf der Potsdamer Konferenz genannte territoriale  Ausdehnung ""Deutschland in den Grenzen von 1937"".Die Patrioten wären gut darin beraten, diesen Sachverhalt zu durchdenken und letztendlich auch zu verstehen.",reichsbuerger_adjacent
"Themenkomplex PropagandaDas Bundespropagandaministerium hat mal wieder mit seinem Hetzinstrument ZDF zugeschlagen und was soll ich euch sagen, Herr Niemeyer ist jetzt ein Kopf der Reichsbürger....🤣Es ist also nur noch eine Frage der Zeit bis dieses Lumpenpack auch noch Herrn Gregor Gysi zum Reichsbürger erklärt, weil er 2013 auf Phönix ebenfalls behauptete, dass das Land immer noch unter Besatzungsstatut steht. Mein Fazit: Denen scheint das Wasser bis zum Halse zu stehen denn sonnst müssten sie solch eine Propaganda nicht bringen. Die Zahl derer die diesem Lumpenpack bis in den Tod folgen würden, scheint sich spätestens mit dem Themenkomplex ""Ukrainekrieg"" drastisch zu dezimieren. Ich bin richtig froh das die sowas bringen, denn ich werte diese Propaganda, auf die ein Göbbels richtig stolz wäre, als einen schleichenden Suizid des Systems. Von Intelligenz ist solch eine Aktion nämlich nicht geprägt, die Not ist förmlich spürbar. Weitermachen ihr kleinen süßen Mastdarmtouristen. Hi       ",reichsbuerger_adjacent
"Guten Morgen, ich wünsche allen Patrioten an den Bundesstraßen gutes Gelingen. ",reichsbuerger_adjacent
"Übersicht Stille Proteste an den StraßenB1 Region Hildesheim; Ortsausgang Groß Lafferde in Richtung Braunschweig / Samstag 11 - 13 Uhr B2 Schwedt a. d. OderSonntag 10-11 Uhr B5 Falkensee/ HavelparkSonntag 10 - 11 Uhr 20B7 Krauthausen, 99819Sonntag 10-11 Uhr B10 Pirmasens 66953 Südwestpfalz,          Rodalberstraße vorm WasserturmSonntag 10-11UhrB71 Nord (Lk Rotenburg Sonntag 10-11 Uhr B81 HeynburgDonnerstag 16-17 Uhr 30Sonntag 10-11 Uhr B86 SangerhausenSonntag 10 bis 11 Uhr B96  von Zittau bis BautzenSonntag 10-11 Uhr           B104 von Löcknitz Richtung Stettin Mittwoch 15 Uhr B107 SchmölenSonntag 10-11 Uhr B185 Dessau - OstOrtsausgang gleich hinter der MuldbrückeSonntag 11-12 UhrB210 Willhelmshaven,vor dem Hochhaus Ecke SchaarreiheSonntag 12-14 UhrB241 Goslar am OsterfeldSonntag 11-12 UhrB295 Simmozheim/Württemberg Samstag 11 - 13 Uhr L30 KönigsWusterhausenTreffpunkt Getränke Hoffmann Sonntag 10-11 Uhr",reichsbuerger_adjacent
Der Mann hat uns den Morgen versüßt.🥂Die Freude und den Humor lassen wir uns nicht nehmenWi[r sind nun auch auf InstagramIhr](     eHolistische Gesundheit Heilung und Aufklärung ,reichsbuerger_adjacent
"chweinefleisch: Ein gefährliches Risiko für Mensch und Umwelt / Prof. Dr. Walter Veith -- Rein & unrein: Was sagt die Wissenschaft? (QHolistische Gesundheit Heilung und AufklärungDie Entscheidung der EU-Kommission, Insekten in die industrielle Herstellung und Verarbeitung von Lebensmitteln zuzulassen, hat vor geraumer Zeit für Aufregung und Empörung gesorgt. Bis heute veröffentlichte Studien und Daten zu diesem Thema haben die Besorgnisse nicht ausgeräumt, was zu einer sehr gereizten Stimmung bei Verbrauchern geführt hat.Für uns ist es dennoch überraschend, dass viele Menschen in Deutschland nicht wissen, dass sie seit Jahrzehnten belastetes Fleisch, insbesondere von Schweinen, als Teil ihrer täglichen Ernährung konsumieren. Diese Tiere sind hochgradig mit gefährlichen Toxinen, Parasiten und schwerwiegenden Krankheitserregern infiziert, was das Risiko einer möglichen Übertragung auf den Menschen erhöht. Der Genuss dieses Fleisches birgt für den Menschen erhebliche Gesundheitsrisiken. Die Tiere haben eine Tendenz, alles Mögliche zu fressen, sogar Substanzen, die ihnen schaden. Diese giftigen Stoffe sammeln sich in ihrem Fettgewebe an und können für den Menschen langfristig gefährlich werden, wenn sie das Fleisch konsumieren.In der Vergangenheit haben Viren, wie Grippeviren, durch Mutation in den Schweinen selbst den Menschen infiziert. Heute sind solche Viren noch bedrohlicher und können leicht übertragen werden.Oftmals werden Schweine in engen Mastanlagen gehalten, was zur Verbreitung von Krankheiten beitragen kann. Unbehandelte, kranke Tiere gelangen unkontrolliert auf den Markt und stellen ein Risiko für die menschliche Gesundheit dar. Zudem können die von Schweinen ausgeschiedenen Giftstoffe für den Menschen gefährlich werden, wie das Beispiel des Dioxinskandals gezeigt hat.Zusammenfassend lässt sich sagen, dass der Konsum von Schweinefleisch potenziell gefährlich sein kann, sowohl für die menschliche Gesundheit als auch für die Umwelt. Wir sind überzeugt, dass das beigefügte Video einen neuen Perspektivwechsel bei vielen Menschen auslösen kann.You[Tube-Link (Lange VersionWi](  [Wir sind nun auch auf Instagram](     Ihre Holistische Gesundheit Heilung und Aufklärung",reichsbuerger_adjacent
"Themenkomplex LebensmittelindustrieHey, da bekommt der Begriff ""Lebensmittelindustrie"" ganz neue Bedeutung....  ",reichsbuerger_adjacent
MARKmobil Aktuell - Bereit für direkte KonfrontationEin aktueller NachrichtenüberblickDie Themen00:29 Biden-Hausdurchsuchung: Neue Geheimdokumente01:14 Biden: Nächster Großspender verhaftet02:20 Admiral Bauer: NATO bereit gegen Russland04:01 Adam Schiff fliegt aus dem Geheimdienst05:10 Präsident: Serbien wird kein NATO-Mitglied06:43 Petr Pavel ruft Taiwan an07:14 Deutschlands Elite studiert in Beton,reichsbuerger_adjacent
"Themenkomplex Der moralisch überlegene WestenSowas machen nur Verbrechersyndikate, keine Staaten.",reichsbuerger_adjacent
So einfach ist das....Die Soldaten werden zu Söldnern gemacht und schon kann man behaupten die NATO ist nicht involviert ‼@SprachrohrderEifelt.me/heWhiteWolf,reichsbuerger_adjacent
"Ich liebe ja die klare und direkte Sprache dennoch verbuche ich vieles noch unter der Rubrik ""Säbelrasseln"".Wir wissen aber das aus ""Säbelrasseln"" schnell was anderes erwachsen kann, schließlich ist das Personal an den Waffen auch nur menschlicher Natur und somit mit Fehlern behaftet.Das gilt insbesondere für jene moralisch verkorksten Einheiten im Westen. ",reichsbuerger_adjacent
"Medwedew dazu, dass der Ukraine nun Raketen mit großer Reichweite geliefert werden:- Die Antwort im Falle von Angriffen auf die Krim und dem russischen Festland wird schnell, hart und überzeugend sein;- Russland setzt seiner Reaktion auf Angriffe keine Grenzen und ist bereit, je nach Art der Bedrohung alle Arten von Waffen einzusetzen;- Wenn die Ukraine versucht, die Krim anzugreifen, wird es Vergeltungsschläge geben, und die gesamte unter Kiewer Herrschaft verbleibende Ukraine wird in Flammen aufgehen;- Diejenigen, die glauben, dass die Entsendung von Waffen in die Ukraine dem Westen helfen wird, Verhandlungen aufzunehmen, liegen falsch.",reichsbuerger_adjacent
"Themenkomplex GeostrategieHalford Mackinder, ein englischer Geologe verfasste ein Buch welches 1904 veröffentlicht wurde. Die Herzland-Theorie, der Schlüssel zur Weltherrschaft.Hier als PDF, sehr Lesenswert‼Dieses Buch ist die Basis für das Verständnis der geopolitischen Agitationen. Zbigniew Brzezińskis Buch ""Die einzige Weltmacht, Amerikas Strategie der Vorherrschaft"" greift auf diese Analysen des Herrn Halford Mackinder zurück. Die maßgebliche Aussage ist: Wer Zentraleuropa und den zentralasiatischen Kontinent, also vornehmlich das Gebiet der russischen Föderation beherrscht, der beherrscht die ganze Welt. Mit dem 1. Weltkrieg sowie der russischen Revolution wurden die ersten Vorbereitungen zu dieser Weltherrschaft getroffen.Daraus resultiert, dass dieser Prozess umgekehrt werden muss, will man die NWO unter der Vorherrschaft der USA verhindern.",reichsbuerger_adjacent
"Themenkomplex GeostrategieDie einzige Weltmacht, Amerikas Strategie der Vorherrschaft.Hier als PDF, sehr Lesenswert‼Zbigniew Brzeziński, einer der führenden Geostrategen der USA schrieb ein interessantes Buch welches ich hier als PDF verlinke.Er war von 1966 bis 1968 Wahlkampf-Berater Lyndon B. Johnsons und von 1977 bis 1981 Sicherheitsberater von US-Präsident Jimmy Carter. Er war Professor für US-amerikanische Außenpolitik an der School of Advanced International Studies (SAIS der Johns Hopkins University in Washington, D.C., Berater am „Zentrum für Strategische und Internationale Studien“ (CSIS in Washington, D.C. und Autor renommierter politischer Analysen. Daneben betätigte er sich als Unternehmensberater für mehrere große US-amerikanische und internationale Firmen.Brzeziński wird zur realistischen Schule der Internationalen Politik gerechnet und steht geopolitisch in der Tradition Halford Mackinders und Nicholas J. Spykmans.Er war übrigens gebürtiger Pole....",reichsbuerger_adjacent
Pr. Dr. Gert R. Polli Direktor des Bundesamtes für Verfassungsschutz und Terrorismusbekämpfung a. D..„Deutschland war noch nie souverän.“„Wir waren schon immer ein Spielball und das bereits schon vor dem 2. Weltkrieg.“Das Video muss jeder gesehen haben!🟥 =,reichsbuerger_adjacent
"as ist ein Smart Meter?(Q(Q(QHolistische Gesundheit Heilung und Aufklärung""Anders als bei herkömmlichen analogen Stromzählern messen Smart Meter nicht einfach den Stromverbrauch in einem Haushalt oder einem Betrieb, sondern können den Verbrauch auch bestimmten Geräten genau zuordnen. Die digitalen Zähler liefern damit auch eine zeitgenaue Messung des Strombedarfs. Energieunternehmen können damit im Minuten-Takt den Stromverbrauch ihrer Kunden ermitteln… und somit ein Userprofil erstellen! Das höchste und teuerste Gut unserer heutigen Zeit, sind Kundendaten. Wer macht was… wann… und wie oft???Egal ob Versicherungen, Verkäufer, Versandhändler oder Banken, für Kundendaten wird heutzutage viel Geld bezahlt. Ein Pfund, das sich die Energieversorgen hier zu Nutze machen und diese Daten in Zukunft als neues Geschäftsfeld verkaufen werden. So ist der Datenmissbrauch schon vorprogrammiert.""Lin[k zum weiterlesen des ArtikelsArt](    ikel:2 "" Symptome des „Mikrowellensyndroms“ Beim Einbau ähnlicher Zähler auf Funkbasis klagten Patienten des Umweltmediziners Joachim Mutter über schwere gesundheitliche Symptome wie „Schlaflosigkeit, Kopf- und Körperschmerzen, Schwindel, Müdigkeit, Augen- und Hautbrennen, Tinnitus und Depressionen“. Nachdem die Zähler ausgetauscht wurden, verschwanden die Beschwerden nach einigen Tagen wieder.Auch die Übertragung der Daten über ungeschirmte Stromleitungen wird von Experten stark kritisiert: „Nie würde ich mir so eine Technologie ins Haus holen“, sagt der Physiker Dr. Stefan Spaarmann aus Leipzig. Auch diese Technik sollte also nur angewandt werden, wenn die Stromleitungen abgeschirmt wurden.""    -Link ""Hier zeige ich wie man digitale Stromzähler auslesen kann und den Stromverbrauch und die Kosten in Echtzeit ganz einfach per Smartphone App im Blick behält. Außerdem erfährst du was man noch alles mit den digital ausgelesenen Energiedaten vom Stromzähler machen kann.[""Wissensbewahrung/Absicheru](ngHolistische Gesundheit Heilung und Aufklärung",reichsbuerger_adjacent
"nhaltsangabe/Zusammenfassung: Heilkräuter und ihre wahre Natur für die Menschen.Holistische Gesundheit Heilung und AufklärungGuten Abend liebe Kanalbesucher. Wir haben diese Sektion komplett für Sie benutzerfreundlich überarbeitet. Ab heute können Sie in diesem Themenbereich (Heilkräuter einfach zwischen ihren Interessensfeldern hin und herwechseln. Wir wünschen Ihnen viele neue Erkenntnisse.1.He[ilpflanzen und Heilkräuter – alles Gute von Mutter Natur2.](          [lanzen3.Die Unkraut Lüge: Verbot von Kräuterheilkunde & Hei]( [lpflanzen4.Heilpflanzen. Was](        [sind Heilpflanzen?5.Meerrettich: Das Wi](  [chtigste im Überblick6.Immunsystem](    [aufbauen mit Heilpflanzen 7.Heilsalben herstellen – welche Mat](   [erialien du wirklich brauchst 8.Fichte Terpentinbalsam hier ein](       [offizieller Artikel der Apothekenschau9.Di](        [e wichtigsten Heilpflanzen gegen Schlafstörungen10.M](        [r11.Wichtiger denn je Grundlagen Wissen über Wildkräuter.](     [12.Heilpflanzen für die Augen. Klare Augen und bessere Sehkraft.13.Na](                [wendung 14.Hausmittel bei Erkältung und Grippe: Holu](      [nderbeerensirup selbst gemacht15.Diese K](           [16.Heilpflanzen - Die 5 mächtigsten Heilpflanzen17.Die wichtigsten Heilpfla](      [nzen gegen Schlafstörungen18.Detox](      [pur für Raucher - Brunnenkresse entgiftet den Körper und schützt vor Krebs19.Heilpflanzenwissen /](    [Heilpflanze Wegwarte20.Ur-Tinkturen - Altes Wissen neu entdeckt - bei Bore](                             [sich einig!22.Weihrauch hemmt die Entzündung auch bei](     [Schuppenflechte23.Wissenswert](     e[s über Tannen und Fichten24.Tannensalben nach](    [Art der Kräuterhexe25.Heilpflanze Löwenz](    [ahn & ihre Wirkung auf Körper und Geist26.(PDF Die Pflanzliche Hausapotheke](               [Naturapotheke28.Jiaogulan das Wundermittel. Geheimes Wissen!29.Wie si](   [ch Brennnessel positiv auf die Gesundheit und auf die Prostata auswirkt!30.Gänseblü](                 [chten solltest31.Warum es wichtig ist Wildkr](         [ieren32.Löwenzahnwurzel-Tinktur stärkt die L](       nd[reinigt die Gelenke - Kostbare Natur33.Heilkräuter m](    [it Survival Lilly34.So ein Glück mit](             [Natur35.Die 10 g](  [esündesten Gewürze und ihre Wirkung36.Schau dir ""Rosen - ihre heilende](    [n Eigenschaften37.Korianderkraut38.Heilsame K](      [räfte der Kiefern- und Fichtennadeln nutzen39.Aron](       ia – Kleine Beere mit grosser Wirkung40.Win von Giersch41.Tinkturenbüchlein42.Diese Karte(APP zeigt, wo Sie Äpfel, Kirschen und Co. pflücken dürfen.43.Wildpflanzen Erntekalender: Kräuter, Bäume, Obst & mehrHier kommen Sie zu unserer vollständigen InhaltsangabeWir sind nun auf folgenden Plattformen vertreten🦋‍‍‍GETTR|Odysee|🪴Tik Tok|YouTube |Instagram",reichsbuerger_adjacent
"Themenkomplex Irakkrieg 2003Wir erinnern uns an diesen Präventivkrieg‼Der Irakkrieg oder Dritte Golfkrieg (auch Zweiter Irakkrieg war eine Militäroperation der USA, Großbritanniens und einer „Koalition der Willigen“ im Irak. Er begann am 20. März 2003 und führte zur Eroberung der Hauptstadt und zum Sturz des damaligen irakischen Diktators Saddam Hussein. Am 1. Mai 2003 erklärte US-Präsident George W. Bush den Krieg für siegreich beendet.Die US-Regierung Bushs hatte den Sturz Saddam Husseins seit Januar 2001 erwogen. Sie begründete diesen als notwendigen Präventivkrieg, um einen angeblich bevorstehenden Angriff des Iraks mit Massenvernichtungsmitteln auf die USA zu verhindern.Da im Irak bis auf alte Restbestände keine Massenvernichtungsmittel und keine Beweise akuter Angriffsabsichten gefunden wurden, hat sich die vorgebrachte Begründung des Irakkriegs als falsch erwiesen.Nach dem erklärten Kriegsende kam es während der Besetzung des Irak von 2003 bis 2011 zu bürgerkriegsähnlichen Zuständen, tausenden Terroranschlägen, Kriegshandlungen und Gewaltkriminalität, sowohl verschiedener irakischer Gruppen gegeneinander als auch gegen die westlichen Besatzungstruppen. Sie forderten vor allem unter irakischen Zivilisten eine unbekannte Anzahl Todesopfer und Verletzte. Auch nach dem Abzug der ausländischen Truppen 2011 kam es zu keiner Befriedung des Landes. Die Expansion des Islamischen Staats in der Irakkrise 2014 wird zum Teil als Folge des Irakkriegs beurteilt.Sollte in meiner Gegenwart noch irgendein Mensch nur mit dem Finger in Richtung Russland zeigen, breche ich den Finger ab.",reichsbuerger_adjacent
Themenkomplex die Zahl 68Am 28/7/1914 begann der erste Weltkrieg28+7+19+14 = 68Am 1/9/1939 begann der zweite Weltkrieg1+9+19+39 = 68Am 24/2/2022 begannen die militärischen Sonderoperationen in der Ukraine24+2+20+22 = 68Die 68er gingen mir schon immer auf den Sack ....,reichsbuerger_adjacent
"Themenkomplex ""Woran das wohl liegt""Nun, ich kann diese Aussage als gebürtiger Wessi voll und ganz nachvollziehen und auch verstehen.In der DDR wurde zwar durch die UDSSR der Sozialismus eingeführt und auch streng durchgesetzt aber in die Kultur hat die UDSSR kaum reingefunkt, die Menschen durften und konnten ihre deutsche Kultur leben. Anders im Westen, dort wurde neben dem politischen System auch massiv Einfluss auf die Kultur genommen, am Anfang langsam aber dennoch stetig denn man wollte ja nicht gleich die ganze ältere Generation gegen sich haben aber später wurde der Prozess immer stärker beschleunigt. Man merke, die originäre Kultur ist das zentrale Ding einer Gesellschaft, nicht zwingend die politische Ausformung.",reichsbuerger_adjacent
"Hilferuf für einen Mitstreiter in Not.Immer öfter greift das System ehrliche Aufklärer an. Es versucht, sie durch Sanktionen zum Schweigen zu bringen. Wir finden: Wer den Mut aufbringt und Wahrheit spricht, der sollte auch unterstützt werden!Wer helfen möchte, findet hier drei Wege zur Unterstützung: 1. GofundmeKlicke einfach auf nachfolgenden Link und navigiere dich leicht durch die Seite(Auch ohne Anmeldung sowie anonym möglich. Sämtliche Möglichkeiten gegeben2. PaysafeErwerbe eine Paysafecard (Online, Aldi, Edeka, Tankstelle usw. und schicke den 16 stelligen Code an:@Hilfsaktion_bot3. Bitcoin3EEmZzcF89Bd35JFUPebLadj4spYwmwVWkHerzlichen Dank ‼t.me/Kinder_schuetzen",reichsbuerger_adjacent
"Themenkomplex AntideutscheIrgendwann offenbaren sich alle und zeigen ihre antideutsche Haltung ganz ungeniert. Bei Frau Claudia Roth geschah das schon sehr früh als sie sich damals hinter einem Transparent mit dem Text ""Deutschland verrecke"" positionierte, andere hatten nicht den Mut, sie zeigten sich erst viel viel später.....",reichsbuerger_adjacent
"und dann zum Sterben in den verrottenden Mülleimer der Geschichte geworfen wurden.Die sadistische Behandlung der ukrainischen Wirtschaft wird schrittweise erfolgen. Erstens ist es die Amputation der Industrie und des Agrarsektors. Dann die Lähmung der Wirtschaft insgesamt. Nun, nach dem organischen Tod der Überreste des Landes selbst.Die Beendigung des Lebens oder Todes des ehemaligen Staates wird von wahnsinnigem Gelächter, unanständigen Possen und abscheulichen Clown-Possen der Nazi-Bande begleitet, die von der Fülle von Blut und Drogen völlig verrückt sind. Und das Totenschweigen westlicher Ärzte, die mit kalter Verachtung auf die Agonie ihres eigenen gequälten Patienten blicken...",reichsbuerger_adjacent
"Themenkomplex MedwedewMedwedew hat auf seinem Telegram-Kanal folgendes geschrieben.Gestern wurde eine grüne Patientin aus der narkologischen Abteilung von einer Tante-Gynäkologin besucht, die den europäischen Chefarzt porträtierte. Wir haben über die schnelle und fabelhafte Erholung der Wirtschaft von Kleinrussland in der EU gesprochen. Nun ja, das ist eindeutig eine Lüge.In der Zwischenzeit kämpft das Kiewer Regime mit Unterstützung seiner westlichen Kuratoren gegen Russland „bis zum Sieg“, und die Wirtschaft dieses unglücklichen Territoriums verwandelt sich schnell in eine stinkende Fäulnis. Darüber wird sogar in jenen Ländern offen gesprochen, die dem ukrainischen Regime Genesung und ewige europäische Liebe versprechen.Hier ist eine kurze Zusammenfassung der Krankheit der ukrainischen Wirtschaft, basierend auf medizinischen Daten von Goldman Sachs. Ein paar helle Zahlen, die die Krankheit charakterisieren.1. Die Ukraine hat jetzt Gebiete verloren, die ihr etwa 40 % des nationalen Industriepotenzials und etwa 15 % des BIP der Vorkriegszeit einbrachten.2. Es hat keinen Zugang mehr zu mehr als 12 Billionen Dollar an Mineralreserven. Einschließlich 63 % der Kohlevorkommen und 42 % der Metalle.3. Mit voller Fahrt fliegt die Landwirtschaft in den Abgrund. Erstens ein starker Ertragsrückgang. Weizen: 19,4 Millionen Tonnen im Jahr 2022 gegenüber 32,5 Millionen im Jahr 2021. Mais: 18,4 Millionen Tonnen - 35,1 Millionen.Zweitens führten Überlandrouten durch Polen und Rumänien zu einer Erhöhung der Transportkosten um das 2- bis 3-fache.4. Ende 2022 ging das BIP der Ukraine um 35-36 % zurück. Und seine Gesamtverluste durch die Kollision mit Russland erreichten 830-850 Milliarden Dollar. Und das, obwohl das BIP des Landes im Jahr 2021 200 Milliarden Dollar betrug. Diesen Rekordeinbruch musste sogar ihr Wirtschaftsministerium als schlechtestes Ergebnis in der Geschichte des Landes eingestehen.5. Weiter nur der endgültige Zusammenbruch der Industrie, Hyperinflation, Armut und totale Arbeitslosigkeit. Die Staatsverschuldung von Nesaleschnaja wird bis Ende dieses Jahres von 107 auf 180 bis 200 Milliarden Dollar steigen. Selbst Hoffnungen auf eine mikroskopische Erholung sind illusorisch.Es ist offensichtlich, dass Russland weiter daran arbeiten wird, die Ziele der militärischen Sonderoperation zu erreichen. Das bedeutet, dass das BIP der Ukraine bis Ende dieses Jahres um weitere 5-10 % einbrechen könnte. Daher wird die Aussicht auf einen vollständigen Bankrott der ukrainischen Staatlichkeit und ein unvermeidliches Ende immer deutlicher sichtbar.Wer schuld ist, ist eine rhetorische Frage. Wie die böse Hebamme Ursula von „Etwas Unverständliches“ ehrlich zugab, bezahlt die ukrainische Regierung die EU- und Nato-Mitgliedschaft mit dem Leben ihrer Bürger. Was können wir über eine unglückliche Wirtschaft sagen. Der Ruin des Landes stört die Kiewer Kamarilla nicht. Es verschwendet weiterhin sein Territorium mit exorbitanten Militärausgaben. Basierend auf der Tatsache, dass der Westen immer etwas Geld werfen wird. Er wird nicht zulassen, dass alle Veruntreuer, die die westliche Beute teilen, vor Hunger anschwellen. Denn nur für den dringenden Bedarf muss der ukrainische Haushalt in diesem Jahr 55 Milliarden US-Dollar berappen, bei einem Defizit von 38 Milliarden. Es ist klar, dass je mehr Unterstützung, desto mehr der verrückte Clown und andere Parasiten mit einer offenen Form von Kleptomanie stehlen werden.Nur je länger die Führer der ukrainischen Nazis ihre Spender um Hilfe bitten und stehlen, desto näher rückt der endgültige Zusammenbruch der Wirtschaft. Schließlich müssen Sie die Behandlung vollständig bezahlen. Und das Ziel des Western Aesculapius ist keineswegs, die Wirtschaft des unglücklichen Landes zu heilen. Der Westen hat reiche Erfahrung darin, Versuchsländer zu töten. Der Westen ist nicht der freundliche Dr. Aibolit, sondern Dr. Mengele. Er ist ein finsterer Mörderdoktor. Daher wird die Ukraine das traurige Schicksal jener Kolonien erleiden, die einst in der perversesten Form vergewaltigt",reichsbuerger_adjacent
"Вчера зелёного пациента из наркологической палаты посетила тётка-гинеколог, которая изображала главного европейского врача. Обсуждали быстрое и сказочное выздоровление экономики Малороссии в ЕС. Ну да это, понятно, враньё. Пока же киевский режим при поддержке своих западных кураторов воюет с Россией «до победы», а экономика этой несчастной территории стремительно превращается в смрадную труху. Об этом открыто говорят даже в тех странах, которые обещают украинскому режиму выздоровление и вечную европейскую любовь.Вот краткий эпикриз заболевания экономики Украины на основе медицинских данных банка Goldman Sachs. Несколько ярких цифр, характеризующих болезнь.1. Украина в настоящее время потеряла территории, которые обеспечивали ей порядка 40% национального промышленного потенциала и около 15% довоенного ВВП.2. У неё больше нет доступа к запасам полезных ископаемых на сумму свыше 12 триллионов долларов. Включая 63% месторождений угля и 42% – металлов.3. На всех парах в пропасть летит сельское хозяйство. Во-первых, резкое падение урожая. Пшеница: 19,4 миллиона тонн в 2022 году против 32,5 миллиона в 2021 году. Кукуруза: 18,4 миллиона тонн – 35,1 миллиона. Во-вторых, сухопутные маршруты через Польшу и Румынию привели к росту транспортных расходов в 2–3 раза.  4. В конце 2022 года ВВП Украины сократился на 35–36%. А общие её потери от столкновения с Россией достигли 830–850 миллиардов долларов. И это притом что в 2021 году ВВП страны составлял 200 миллиардов долларов. Это рекордное падение вынуждено было признать даже их министерство экономики как наихудший результат в истории страны.  5. Далее только окончательное крушение промышленности, гиперинфляция, нищета и тотальная безработица. Госдолг Незалежной к концу этого года увеличится с 107 до 180–200 миллиардов долларов. Надежды даже на микроскопическое восстановление призрачны. Очевидно, что Россия продолжит работать над достижением целей специальной военной операции. А значит, по итогам этого года ВВП Украины может рухнуть ещё на 5–10%. Поэтому всё более отчётливо видна перспектива полного банкротства украинской государственности и неизбежного конца.  Кто виноват – вопрос риторический. Как честно признала злобная бабка-повитуха Урсула фон «Что-то непонятное», украинская власть платит за членство в ЕС и НАТО жизнями своих граждан. Что уж тут говорить о какой-то несчастной экономике. Киевскую камарилью разорение страны не смущает. Она продолжает проматывать свою территорию 404 непомерными военными расходами. Исходя из того что Запад всегда подкинет деньжат. Не даст опухнуть от голода всем казнокрадам, которые делят западное бабло. Ведь только на неотложные нужды украинскому бюджету в этом году придётся раскошелиться на 55 миллиардов USD при дефиците в 38 миллиардов. Понятно, что чем больше поддержка, тем больше украдут безумный клоун и другие паразиты, больные открытой формой клептомании.Только чем дольше руководители украинских нацистов будут клянчить и воровать у своих доноров помощь, тем ближе окончательный крах экономики. Ведь заплатить за курс лечения придётся сполна. И цель западных эскулапов отнюдь не в том, чтобы вылечить экономику несчастной страны. У Запада богатый опыт умерщвления подопытных стран. Запад не добрый доктор Айболит, а доктор Менгеле. Он зловещий врач-убийца. Поэтому Украину ждёт печальная судьба тех колоний, которые когда-то насиловали в максимально извращённой форме, а потом выбрасывали умирать на гниющую свалку истории. Садистское лечение экономики Украины будет проходить постепенно. Сначала – это ампутация промышленности и аграрного сектора. Затем паралич экономики в целом. Ну а после – органическая гибель остатков самой страны.Прекращение жизнедеятельности, или смерть, бывшего государства будет сопровождаться безумным хохотом, непотребным кривлянием и мерзкими клоунскими ужимками нацистской банды, окончательно спятившей от обилия крови и наркотиков. И гробовым молчанием западных лекарей, с холодным презрением взирающих на агонию ими же замученного пациента…",reichsbuerger_adjacent
